record_id,asset_id,asset_type,station,route,last_service_date,days_since_service,fault_type,fault_count_30d,health_score,health_status,technician_note,recommended_action,temperature_celsius,vibration_level,oil_pressure_bar,fuel_efficiency_pct,axle_temp_celsius,wheel_profile_mm,pad_thickness_mm,brake_cylinder_pressure_bar,stopping_distance_m,response_time_ms,voltage_output_v,contact_resistance_ohm,rail_wear_mm,gauge_deviation_mm,ballast_void_pct,motor_current_a,cycle_time_seconds,sensor_reliability_pct
dc0f79a3-a4c1-4c05-9424-8a142cacf177,EL-1028,electric_loco,Ambalangoda,Colombo Fort - Galle,2026-05-03,130,none,0,76.74,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal service cycle. No action required.,82.2,2.67,3.71,88.4,,,,,,,,,,,,,,
23697306-2bea-40a5-a251-a051d40a989f,SG-1043,signal_unit,Kalutara,Colombo Fort - Galle,2026-04-21,142,point_motor_jam,5,56.37,AMBER,Point motor overloaded due to foreign object in switch rail. Object cleared and motor reset.,Check relay contacts and response time within 2 days.,,,,,,,,,,269,22.7,0.405,,,,,,
55aa6e0d-3aa3-4fda-8326-5922702b0b93,BR-1036,brake_system,Kurunegala,Colombo Fort - Trincomalee,2026-06-04,98,none,0,72.83,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,14.2,5.83,273,,,,,,,,,
f0558021-2cc9-4687-925b-cdc98c773050,BR-1037,brake_system,Ragama,Colombo Fort - Matara,2026-09-03,7,none,0,94.07,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,17.4,6.42,265,,,,,,,,,
d82874f8-42c4-4b98-9462-8dc126b9d62c,BR-1038,brake_system,Polonnaruwa,Colombo Fort - Trincomalee,2026-05-07,126,none,0,75.87,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,14.9,6.11,261,,,,,,,,,
eaf1cc41-ef82-46bb-b034-8d9914ab88b4,BR-1039,brake_system,Polonnaruwa,Colombo Fort - Kandy,2026-05-21,112,none,0,78.65,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,15.0,6.31,261,,,,,,,,,
44fc7155-9d93-4e12-8f3b-9421b4aa6e6b,LC-1018,level_crossing,Maradana,Colombo Fort - Badulla,2026-07-05,67,none,0,86.02,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.76,10.5,95.4
ac91e781-16ec-43f6-ab75-34ba80d3c32d,EL-1029,electric_loco,Hikkaduwa,Colombo Fort - Matara,2026-03-18,176,none,0,63.94,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Check electrical systems within 5 days. Run full diagnostic cycle.,87.1,3.75,3.69,85.2,,,,,,,,,,,,,,
4667f145-ab15-4a3d-b2af-283ae28cc38e,BR-1040,brake_system,Hambantota,Colombo Fort - Jaffna,2026-04-11,152,none,0,72.95,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,13.5,6.38,281,,,,,,,,,
99a496f0-b65f-479b-944b-fb03ccc33d66,PG-1017,platform_gate,Aluthgama,Colombo Fort - Trincomalee,2026-08-17,24,motor_worn,4,62.32,AMBER,"Drive motor brush wear at 5mm, minimum is 8mm. Brushes replaced immediately.",Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,4.83,11.8,90.3
bd5437fe-d1f3-46c1-b17b-0596513feda9,BG-1063,bogie,Ambalangoda,Colombo Fort - Jaffna,2026-07-09,63,none,0,82.57,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal inspection schedule. Next check in 30 days.,,1.81,,,40.4,131.7,,,,,,,,,,,,
512f0718-a088-44ce-9152-0e089dcd9660,BG-1064,bogie,Ragama,Kandy - Badulla,2026-08-18,23,none,0,89.32,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal inspection schedule. Next check in 30 days.,,1.55,,,34.7,134.2,,,,,,,,,,,,
2afa9362-c45e-47a4-a083-2d48ff6935f3,BG-1065,bogie,Colombo Fort,Colombo Fort - Trincomalee,2026-08-18,23,none,0,87.33,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal inspection schedule. Next check in 30 days.,,1.12,,,43.5,132.9,,,,,,,,,,,,
0f97d515-1147-45eb-be4c-b6fcd8cd97ad,BG-1066,bogie,Nanu Oya,Colombo Fort - Trincomalee,2026-07-18,54,none,0,87.41,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal inspection schedule. Next check in 30 days.,,1.54,,,44.9,132.6,,,,,,,,,,,,
3d4ff9bf-2bc6-4dbb-a2f8-f11984385679,TR-1032,track_section,Aluthgama,Colombo Fort - Trincomalee,2026-08-29,12,rail_crack,4,63.44,AMBER,Surface crack detected at welded joint. Joint ground flush and re-inspected. No defect.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,5.53,3.0,14.0,,,
0cc1c55d-36f4-4330-9aa6-a469a2dcb0bf,EL-1030,electric_loco,Ambalangoda,Colombo Fort - Galle,2026-03-28,166,none,0,71.96,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal service cycle. No action required.,91.9,2.75,3.96,87.4,,,,,,,,,,,,,,
e2b46ba8-1071-46fd-83b2-34d7679df4e9,BG-1067,bogie,Kalutara,Colombo Fort - Galle,2026-08-28,13,none,0,90.18,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal inspection schedule. Next check in 30 days.,,2.07,,,41.0,135.0,,,,,,,,,,,,
6065237a-8056-44cd-a401-e7b2e837b468,DE-1033,diesel_engine,Galle,Colombo Fort - Kandy,2026-08-08,33,none,0,84.11,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,81.8,2.73,4.11,91.7,,,,,,,,,,,,,,
16ddfbf3-f182-472f-be42-f68ff6851eb9,BR-1041,brake_system,Maho,Colombo Fort - Badulla,2026-08-19,22,none,0,98.15,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,18.4,6.62,256,,,,,,,,,
5d687e22-69cd-4edf-a38e-61d8a2b61f3c,SG-1044,signal_unit,Aluthgama,Colombo Fort - Galle,2026-08-24,17,none,0,90.32,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,169,23.7,0.098,,,,,,
eb7a1aac-d628-4095-a3fa-7313a00c373b,LC-1019,level_crossing,Panadura,Kandy - Badulla,2026-05-20,113,none,0,79.11,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.45,10.6,93.8
a2cb8511-5bad-45e6-96b7-168dba836e03,BG-1068,bogie,Nanu Oya,Colombo Fort - Jaffna,2026-08-06,35,none,0,82.49,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,1.84,,,42.2,131.1,,,,,,,,,,,,
e21ed13d-3387-4730-97bf-69e108f50df0,TR-1033,track_section,Ambalangoda,Colombo Fort - Kandy,2026-03-26,168,none,0,62.26,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,4.72,3.41,14.0,,,
99d771d5-7752-446a-a7f0-cd9731a7637b,TR-1034,track_section,Batticaloa,Colombo Fort - Galle,2026-05-07,126,none,0,78.62,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine geometry inspections.,,,,,,,,,,,,,2.61,2.14,11.3,,,
9a62bfb9-8e98-4490-b537-5a37a71a2d2a,PG-1018,platform_gate,Kandy,Colombo Fort - Galle,2026-06-03,99,none,0,83.02,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.92,9.8,93.4
f373b1d2-a90b-458c-9900-52d99e8c46b7,DE-1034,diesel_engine,Ragama,Colombo Fort - Kandy,2026-07-05,67,fuel_pump_fault,4,38.42,RED,Engine stuttering at load. Fuel filter severely clogged. Replaced filter and primed system.,Withdraw from service immediately. Full engine overhaul required. See Manual Section 6.,98.5,5.18,2.75,79.7,,,,,,,,,,,,,,
af45d750-984f-4ac8-a869-90aa538bcd75,DE-1035,diesel_engine,Hambantota,Colombo Fort - Matara,2026-04-06,157,starter_failure,2,66.23,AMBER,Starter relay not engaging. Replaced solenoid and verified start sequence operates correctly.,Schedule inspection within 7 days. Check oil and cooling system.,93.4,3.24,3.61,82.7,,,,,,,,,,,,,,
f1a01404-dd2a-4277-b28e-b6f19d7a332e,SG-1045,signal_unit,Vavuniya,Kandy - Badulla,2026-05-22,111,none,0,69.41,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Check relay contacts and response time within 2 days.,,,,,,,,,,209,22.6,0.313,,,,,,
e6d8961a-02da-49c7-bb88-dca0abf3a737,SG-1046,signal_unit,Maradana,Colombo Fort - Jaffna,2026-03-24,170,none,0,69.42,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Check relay contacts and response time within 2 days.,,,,,,,,,,205,22.5,0.287,,,,,,
ec49e532-8fdb-4248-8690-0523e196bb94,BR-1042,brake_system,Peradeniya,Colombo Fort - Matara,2026-05-01,132,none,0,65.5,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,13.1,5.63,304,,,,,,,,,
e550fa6f-cdd5-4149-98b6-7138ed57939b,SG-1047,signal_unit,Gampaha,Colombo Fort - Trincomalee,2026-09-03,7,none,0,100.0,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,103,24.3,0.046,,,,,,
c3ab72ff-007d-445b-a5ca-5d6fe8acea8c,BR-1043,brake_system,Matara,Colombo Fort - Jaffna,2026-08-27,14,none,0,100.0,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,17.1,6.38,250,,,,,,,,,
64a20ce1-25f2-41a0-993a-cc30d149040c,SG-1048,signal_unit,Gampaha,Colombo Fort - Galle,2026-05-03,130,relay_fault,1,39.9,RED,Signal relay dropped intermittently causing false aspects. Contacts cleaned and tested.,Take signal out of service. Emergency repair required before return. See Signal Manual Section 4.,,,,,,,,,,289,22.2,0.522,,,,,,
283a9297-ace2-4930-ab03-a4933b95f235,BR-1044,brake_system,Ambalangoda,Kandy - Badulla,2026-03-27,167,none,0,69.08,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,13.2,6.16,286,,,,,,,,,
8f1c1657-92a2-444c-8b49-b4e27c101145,BR-1045,brake_system,Gampaha,Colombo Fort - Matara,2026-03-22,172,none,0,62.42,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,13.5,6.24,320,,,,,,,,,
01bbed5b-83d0-4d54-b3b2-2391abaada3e,LC-1020,level_crossing,Jaffna,Colombo Fort - Jaffna,2026-06-23,79,none,0,80.39,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.25,10.3,94.9
29cfcd80-9788-4d5a-ac5a-ab131f796dc7,SG-1049,signal_unit,Maho,Colombo Fort - Badulla,2026-06-08,94,none,0,85.47,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,135,23.5,0.181,,,,,,
994af87c-d497-41a2-a692-2cdf3fcbf49c,EL-1031,electric_loco,Nanu Oya,Colombo Fort - Kandy,2026-07-13,59,none,0,95.28,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal service cycle. No action required.,74.1,1.44,4.56,91.2,,,,,,,,,,,,,,
0a81229d-6d52-4d77-8a2f-51165cb02f6f,TR-1035,track_section,Hikkaduwa,Colombo Fort - Jaffna,2026-08-15,26,sleeper_rot,2,40.01,AMBER,Timber sleeper rot detected in 8 consecutive sleepers. All replaced with concrete sleepers.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,7.81,4.77,20.1,,,
a5174112-58dc-44e9-8486-4945f11d682b,LC-1021,level_crossing,Matara,Colombo Fort - Badulla,2026-03-15,179,none,0,57.15,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,4.34,12.6,87.1
c2ef0ca9-d184-47c5-a26b-31df7ba065de,DE-1036,diesel_engine,Moratuwa,Colombo Fort - Kandy,2026-05-22,111,none,0,79.33,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal scheduled maintenance. Next service in 30 days.,86.1,3.15,3.62,84.9,,,,,,,,,,,,,,
1a1cacc8-f673-4ac0-b971-4d1136649c5a,BG-1069,bogie,Anuradhapura,Colombo Fort - Galle,2026-08-22,19,none,0,97.72,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal inspection schedule. Next check in 30 days.,,1.41,,,41.4,135.0,,,,,,,,,,,,
495d6af8-f5c4-465c-8d56-2ac55983620f,BR-1046,brake_system,Nanu Oya,Colombo Fort - Kandy,2026-04-26,137,none,0,73.66,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,14.5,5.65,263,,,,,,,,,
7dfc9293-4924-41da-acac-50f71add9565,EL-1032,electric_loco,Aluthgama,Colombo Fort - Jaffna,2026-03-14,180,none,0,67.23,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Check electrical systems within 5 days. Run full diagnostic cycle.,95.3,3.61,3.64,86.2,,,,,,,,,,,,,,
b8994eb9-cb25-45a4-8d6d-b7b04137cff2,PG-1019,platform_gate,Hatton,Colombo Fort - Matara,2026-08-29,12,none,0,92.02,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.73,9.5,97.4
372d6d2f-e2ce-4432-8205-edbc96982b4a,BR-1047,brake_system,Hambantota,Colombo Fort - Galle,2026-08-17,24,none,0,91.91,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,16.4,6.9,261,,,,,,,,,
ef17d0b3-32c1-4a1e-a5bc-3d0f1077ba11,DE-1037,diesel_engine,Trincomalee,Colombo Fort - Badulla,2026-06-07,95,none,0,81.1,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,83.0,2.06,3.8,94.3,,,,,,,,,,,,,,
e5f6b900-ca88-4f62-b5e3-f2a8207fd05d,LC-1022,level_crossing,Badulla,Colombo Fort - Trincomalee,2026-08-09,32,sensor_fault,3,62.02,AMBER,Sensor output voltage drifting by 0.5V. Sensor unit replaced. System verified correct.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,4.53,13.4,93.8
30b36137-8101-4bb5-94a1-6a4b56efb9f9,TR-1036,track_section,Hatton,Colombo Fort - Badulla,2026-09-03,7,none,0,97.39,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine geometry inspections.,,,,,,,,,,,,,0,0.33,2.3,,,
222b6dd1-4977-4f66-b204-1e76039a6a90,LC-1023,level_crossing,Maradana,Colombo Fort - Matara,2026-04-05,158,none,0,66.48,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,3.63,11.6,92.3
42ce94ad-9473-4490-8b43-9f70c6ebf3a0,BG-1070,bogie,Veyangoda,Colombo Fort - Badulla,2026-07-21,51,none,0,82.66,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal inspection schedule. Next check in 30 days.,,2.1,,,41.6,133.7,,,,,,,,,,,,
24385203-3ce3-4658-93bd-cb8362575967,PG-1020,platform_gate,Batticaloa,Kandy - Badulla,2026-06-11,91,none,0,79.6,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.37,10.0,92.3
bfc1fcb9-843d-4e5e-ab08-d15c0f000332,EL-1033,electric_loco,Kandy,Colombo Fort - Matara,2026-07-16,56,pantograph_fault,3,49.58,AMBER,Pantograph collector strip worn beyond limits. Replaced strip and adjusted contact pressure.,Check electrical systems within 5 days. Run full diagnostic cycle.,106.3,4.86,2.9,81.3,,,,,,,,,,,,,,
75261c9a-2fb1-4e82-842b-8c7f87d49d40,PG-1021,platform_gate,Gampaha,Colombo Fort - Galle,2026-03-26,168,none,0,58.35,AMBER,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,4.05,12.9,85.2
b9e8344f-b6c2-4548-89fe-e4be882c18fc,BR-1048,brake_system,Batticaloa,Colombo Fort - Badulla,2026-06-12,90,none,0,83.08,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,15.6,6.18,279,,,,,,,,,
be80cce4-75c0-4348-9ad4-eb7475161902,LC-1024,level_crossing,Colombo Fort,Kandy - Badulla,2026-03-15,179,none,0,62.64,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,3.93,13.4,88.4
7fcc7fe3-3618-4f9f-b986-1f2658492c4b,BR-1049,brake_system,Polgahawela,Colombo Fort - Badulla,2026-09-01,9,pad_worn,1,77.71,GREEN,"Brake pad thickness at 4mm, below 5mm minimum. Replaced all four pads on bogie set.",Continue routine checks. No immediate action required.,,,,,,,16.1,5.85,289,,,,,,,,,
20cde275-5144-49ee-bb1e-7b19cb210827,BG-1071,bogie,Polgahawela,Colombo Fort - Trincomalee,2026-06-20,82,bearing_noise,1,66.13,AMBER,Grinding noise from axle box. Bearing grease contaminated with water. Repacked with grease.,Inspect wheel profile and axle bearings within 7 days.,,2.96,,,58.2,128.3,,,,,,,,,,,,
b2121da7-ff1a-47fc-9e5f-966e1ae090ea,BG-1072,bogie,Aluthgama,Colombo Fort - Badulla,2026-04-13,150,bearing_noise,4,52.86,AMBER,Axle bearing temperature elevated at 78 degrees. Bearing replaced. Now running at 42 degrees.,Inspect wheel profile and axle bearings within 7 days.,,4.28,,,63.6,125.5,,,,,,,,,,,,
e4100f14-19bd-46fd-bef9-0d389f7f6b38,EL-1034,electric_loco,Hambantota,Kandy - Badulla,2026-04-06,157,none,0,69.95,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Check electrical systems within 5 days. Run full diagnostic cycle.,92.5,3.42,3.9,85.6,,,,,,,,,,,,,,
c5e4bf98-cb18-45d9-aed5-23f7af2c6591,PG-1022,platform_gate,Moratuwa,Colombo Fort - Badulla,2026-04-18,145,door_jam,5,40.34,AMBER,Platform gate door failing to close fully. Door runner cleaned and lubricated.,Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,4.96,15.8,85.1
a79ac62a-5e9f-4143-add9-a3bf61b1c879,BG-1073,bogie,Kandy,Colombo Fort - Galle,2026-04-01,162,none,0,66.93,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Inspect wheel profile and axle bearings within 7 days.,,3.65,,,56.5,128.7,,,,,,,,,,,,
d3345f27-8f4a-4cfb-9b4e-86abf223481d,DE-1038,diesel_engine,Kurunegala,Colombo Fort - Galle,2026-03-17,177,overheating,1,39.8,RED,Engine temperature exceeded 105°C during run. Coolant level was low. Topped up and monitored.,Withdraw from service immediately. Full engine overhaul required. See Manual Section 6.,101.9,5.02,2.8,80.7,,,,,,,,,,,,,,
aeb39ea4-c3e3-4a86-8bc7-a97eb35f06d6,LC-1025,level_crossing,Galle,Colombo Fort - Badulla,2026-06-13,89,none,0,84.76,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.31,10.3,93.0
004eac42-ee0f-4d98-8bf0-099f60240694,EL-1035,electric_loco,Ragama,Colombo Fort - Trincomalee,2026-09-02,8,none,0,88.52,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal service cycle. No action required.,86.9,2.35,4.27,87.4,,,,,,,,,,,,,,
7f0bb77d-a366-41b5-8091-7e1f8962ca03,PG-1023,platform_gate,Ragama,Colombo Fort - Jaffna,2026-04-11,152,none,0,75.39,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.85,10.5,90.2
91deb344-dd1e-4c6b-85ec-c184e44f9508,LC-1026,level_crossing,Polgahawela,Colombo Fort - Kandy,2026-08-16,25,none,0,93.88,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.05,8.7,93.2
aafec249-561f-4e60-8333-f3c0e54216b9,BG-1074,bogie,Vavuniya,Colombo Fort - Jaffna,2026-07-12,60,bearing_noise,5,59.41,AMBER,Axle bearing temperature elevated at 78 degrees. Bearing replaced. Now running at 42 degrees.,Inspect wheel profile and axle bearings within 7 days.,,3.76,,,55.4,128.2,,,,,,,,,,,,
be8a0954-f705-4c79-959a-f3d65d5b2cf2,TR-1037,track_section,Kalutara,Colombo Fort - Matara,2026-05-11,122,sleeper_rot,2,67.95,AMBER,Spike pull-out resistance failed on 5 sleepers. Sleepers replaced and track tested.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,2.96,1.94,10.2,,,
c95f33d6-dbee-4259-bde4-d1aa4cd0ff9c,BR-1050,brake_system,Aluthgama,Colombo Fort - Jaffna,2026-08-18,23,none,0,91.58,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,16.1,6.52,255,,,,,,,,,
da9334b7-87c4-43e5-98cb-6a481e1a41a0,BG-1075,bogie,Badulla,Colombo Fort - Jaffna,2026-07-15,57,none,0,87.68,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,1.45,,,40.9,133.0,,,,,,,,,,,,
c30eb4c6-2782-489e-91b9-a98b4ae19c43,TR-1038,track_section,Nanu Oya,Colombo Fort - Trincomalee,2026-04-13,150,sleeper_rot,4,56.04,AMBER,Spike pull-out resistance failed on 5 sleepers. Sleepers replaced and track tested.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,5.49,3.23,11.5,,,
343c8614-7e19-4039-9255-955459aec71b,BR-1051,brake_system,Maho,Colombo Fort - Badulla,2026-06-26,76,pad_worn,1,43.03,AMBER,"Brake pad thickness at 4mm, below 5mm minimum. Replaced all four pads on bogie set.",Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,7.9,5.35,323,,,,,,,,,
5c016511-37da-4cce-bf47-a6ccaa4005a7,DE-1039,diesel_engine,Polonnaruwa,Colombo Fort - Badulla,2026-07-28,44,none,0,80.52,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal scheduled maintenance. Next service in 30 days.,84.8,2.85,4.03,88.7,,,,,,,,,,,,,,
1f3c8a7e-c5f4-4125-af6a-8aa01218076e,PG-1024,platform_gate,Nanu Oya,Colombo Fort - Galle,2026-04-03,160,motor_worn,1,37.06,RED,Motor bearing producing noise at low speed. Bearing replaced. Noise eliminated.,Close gate. Emergency repair required before reopening.,,,,,,,,,,,,,,,,5.46,16.1,84.6
df8de0af-2316-4f6a-930e-ce9346937496,TR-1039,track_section,Matara,Colombo Fort - Badulla,2026-09-07,3,none,0,90.15,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine geometry inspections.,,,,,,,,,,,,,0.76,0.52,4.4,,,
fccef6fa-4fbc-4d18-9841-7a3f7135e7a5,BR-1052,brake_system,Moratuwa,Colombo Fort - Trincomalee,2026-08-16,25,none,0,88.7,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,16.2,6.19,276,,,,,,,,,
a9fa16f0-6582-47eb-b8b3-d2354c7b6eb5,LC-1027,level_crossing,Anuradhapura,Colombo Fort - Badulla,2026-03-27,167,none,0,66.1,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,3.8,12.0,91.6
457a63f0-e5af-4359-abf1-0099b31d0d24,SG-1050,signal_unit,Hatton,Colombo Fort - Kandy,2026-06-01,101,none,0,76.36,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal monitoring schedule.,,,,,,,,,,196,23.0,0.194,,,,,,
1c66d242-9b25-4ef1-8efd-b22d077720fc,DE-1040,diesel_engine,Trincomalee,Colombo Fort - Trincomalee,2026-06-25,77,none,0,87.61,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal scheduled maintenance. Next service in 30 days.,75.6,1.92,3.7,89.8,,,,,,,,,,,,,,
8d18e87e-b8af-4e38-830e-135997872ad7,TR-1040,track_section,Kandy,Colombo Fort - Jaffna,2026-05-27,106,none,0,81.52,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine geometry inspections.,,,,,,,,,,,,,2.67,1.65,8.2,,,
7d2e6017-5ecc-453b-8c47-1b550112af6c,SG-1051,signal_unit,Jaffna,Colombo Fort - Jaffna,2026-08-27,14,none,0,90.02,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,155,24.0,0.119,,,,,,
44189dbf-7acc-45b5-8e32-e3a7812dccae,LC-1028,level_crossing,Colombo Fort,Colombo Fort - Galle,2026-07-23,49,none,0,86.72,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.06,9.8,96.3
b431990d-4277-436c-a4e3-cd51b08f337f,SG-1052,signal_unit,Anuradhapura,Colombo Fort - Jaffna,2026-05-15,118,none,0,75.67,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,183,22.8,0.264,,,,,,
365d439d-cc8c-4d7c-8df9-550d6bc2aaea,BR-1053,brake_system,Jaffna,Colombo Fort - Badulla,2026-04-13,150,none,0,70.92,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,12.9,6.39,284,,,,,,,,,
4b4f25b2-9145-4606-b44a-0f1b7a8716dc,BG-1076,bogie,Hatton,Colombo Fort - Kandy,2026-07-31,41,none,0,97.58,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,1.02,,,33.6,134.8,,,,,,,,,,,,
a17e8b86-ad80-4d26-9b5f-fa1d9e8d75aa,BG-1077,bogie,Nanu Oya,Colombo Fort - Matara,2026-09-05,5,none,0,97.68,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,1.56,,,35.0,134.1,,,,,,,,,,,,
